Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Mantenimiento,Cochera,Azotea
361.36,3,58,1,Chorrillos,,,,no
305.77,1,22,1,Santiago de Surco,,,,no
900.0,2,73,2,Miraflores,,,,no
1500.0,3,150,3,Magdalena del Mar,,,,no
472.55,2,72,2,La Molina,,,,no
700.0,2,75,1,La Molina,Amoblado: Amoblado,,,no
1300.0,2,126,2,San Borja,,,,no
528.14,1,50,1,Santiago de Surco,,,,no
416.96,1,35,1,Pueblo Libre,,,,no
950.0,2,93,2,Miraflores,Amoblado: Sin amoblar,,,no
890.0,1,80,1,San Isidro,Amoblado: Amoblado,300,1,no
1050.0,4,140,4,Santiago de Surco,Amoblado: Amoblado,,,no
1550.0,3,153,2,San Isidro,,,,no
750.0,2,78,2,Miraflores,,,,no
1200.0,1,80,1,Barranco,,,,no
1742.87,4,200,3,San Isidro,Amoblado: Sin amoblar,,,no
1100.0,1,70,2,San Isidro,Amoblado: Amoblado,400,,no
611.53,2,58,1,Magdalena del Mar,,,,no
1436.55,3,140,2,San Isidro,Amoblado: Sin amoblar,,,no
472.55,2,70,2,San Miguel,,,,no
850.0,3,90,2,Miraflores,,,,no
472.55,3,102,1,San Miguel,,,,no
800.0,3,160,4,Miraflores,,,,no
639.33,3,70,2,Lince,,,,no
700.0,2,88,3,Magdalena del Mar,,,,no
2000.0,3,300,3,Santiago de Surco,,,,no
1100.0,3,125,3,Cercado de Lima,,,,no
694.93,3,80,2,Magdalena del Mar,,,,no
1436.55,2,150,2,San Isidro,Amoblado: Sin amoblar,,,no
775.0,2,87,1,San Isidro,,,,no
750.52,3,106,2,Santiago de Surco,,,,no
486.45,1,48,1,Miraflores,,,,no
1084.08,4,160,4,Santiago de Surco,,,,no
800.0,3,109,3,Santiago de Surco,,,,no
806.11,3,150,2,La Molina,,,,no
700.0,2,75,2,San Miguel,,,,no
583.74,3,78,2,Pueblo Libre,,,,no
850.0,2,130,2,Miraflores,Amoblado: Sin amoblar,,,no
416.96,3,80,2,La Victoria,,,,no
1100.0,3,135,2,San Isidro,,,,no
650.0,1,64,1,Miraflores,,,,no
416.96,4,160,3,Lurin,,,,no
1500.0,3,151,5,Miraflores,,,,no
1050.0,2,85,3,Miraflores,,,,no
850.0,2,95,2,Miraflores,,,,no
1050.0,3,120,2,Miraflores,,,,no
1350.0,3,120,2,Miraflores,,,,no
850.0,3,83,2,San Miguel,,,,no
611.53,3,97,3,Jesus Maria,,,,no
1260.0,3,123,3,Miraflores,,,,no
2500.0,5,222,4,San Isidro,,,,no
2000.0,1,50,1,Surquillo,Amoblado: Amoblado,220,,no
1200.0,2,150,4,San Isidro,Amoblado: Sin amoblar,500,2,no
555.94,2,84,2,Miraflores,,,,no
650.0,3,79,2,Miraflores,,,,no
680.0,2,80,,Magdalena del Mar,,,,no
1800.0,2,107,2,San Isidro,,,,no
1900.0,3,185,1,Miraflores,,,,no
1350.0,3,162,3,Miraflores,,710,1,no
1500.0,3,210,3,Santiago de Surco,,,,no
4000.0,3,210,3,San Isidro,,,,no
3000.0,3,220,,San Isidro,Amoblado: Sin amoblar,,3,no
750.0,3,,3,Miraflores,,,,no
500.35,1,70,1,San Martin de Porres,,,,no
800.0,3,100,3,Miraflores,,,,no
1300.0,3,189,2,Santiago de Surco,,,,no
416.96,1,45,1,San Bartolo,Amoblado: Amoblado,,,no
1616.12,3,187,3,Miraflores,,,,no
900.0,3,80,2,San Miguel,,,,no
639.33,2,96,2,Magdalena del Mar,,,,no
2244.61,3,180,3,Miraflores,,,,no
720.0,2,73,2,Miraflores,,,,no
1500.0,4,153,4,Santiago de Surco,,,,no
680.0,1,54,2,Barranco,,,,no
416.96,3,200,1,Ate,Amoblado: Semi-amoblado,,,no
667.13,3,86,2,Jesus Maria,,,,no
1400.0,2,127,3,San Isidro,,,,no
472.55,3,84,2,San Miguel,,,,no
583.74,2,67,2,Santiago de Surco,,,,no
500.35,2,64,2,San Bartolo,,,,no
1000.0,3,130,3,Magdalena del Mar,,,,no
1700.0,3,200,2,San Isidro,Amoblado: Sin amoblar,,,no
1056.29,2,98,2,Miraflores,,,,no
1800.0,3,210,2.5,San Isidro,Amoblado: Amoblado,850,,no
236.27,2,200,1,Los Olivos,Amoblado: Sin amoblar,,,si
667.13,3,150,2,La Victoria,,,,no
667.13,3,150,2,La Victoria,,,,no
972.9,1,180,1,San Martin de Porres,,,,no
950.0,2,95,2,Miraflores,,,,no
416.96,1,56,1,Chorrillos,Amoblado: Amoblado,130,,no
639.33,3,105,3,Breña,,,,no
1025.0,2,88,2,Miraflores,,,,no
430.85,1,45,1,Lince,,,,no
310.0,1,50,1,Breña,Amoblado: Sin amoblar,,,no
1000.0,3,114,3,San Borja,Amoblado: Semi-amoblado,320,,no
1650.0,3,75,1,Santiago de Surco,,,,no
611.53,3,84,3,Magdalena del Mar,,,,no
667.13,3,110,3,San Borja,,,,no
1528.84,5,200,4,San Borja,,,,no
1800.0,3,188,3,San Isidro,,,,no
1795.69,3,153,2,Miraflores,,,,no
1300.0,3,127,4,San Borja,,,,no
1100.0,3,100,3,Miraflores,,,,no
690.0,1,50,1,Santiago de Surco,,,,no
800.0,2,75,2,Lince,,,,no
650.0,3,113,1,Santiago de Surco,,,,no
800.0,1,65,1,Barranco,,,,no
699.0,2,78,1,Santiago de Surco,,,,no
750.52,3,103,,Santiago de Surco,Amoblado: Sin amoblar,,,no
694.93,3,90,2,Surquillo,,,,no
2100.0,4,247,3,Miraflores,,,,no
2300.0,4,400,4,San Isidro,,,,no
1080.0,3,106,2,Miraflores,,,,no
500.35,2,83,1,Santiago de Surco,,,,no
1800.0,3,225,4,San Isidro,,,,no
555.94,3,110,3,Pueblo Libre,,,,no
1350.0,3,113,3,Santiago de Surco,,,,no
1400.0,3,115,3,Miraflores,Amoblado: Amoblado,489,2,no
700.0,2,88,3,San Borja,,,,no
2400.0,3,153,2,San Isidro,,,,no
850.0,2,96,3,Miraflores,Amoblado: Sin amoblar,,,no
900.0,2,94,2,Miraflores,,,,no
2400.0,3,130,3,Miraflores,,,,no
583.74,2,62,1,Surquillo,,,,no
416.68,2,90,1,Cercado de Lima,,,,no
1550.0,2,154,3,San Isidro,,,,no
610.0,1,46,1,San Isidro,,,,no
444.75,2,110,1,Santiago de Surco,,,,no
950.0,2,140,2,San Isidro,Amoblado: Sin amoblar,,,no
416.96,1,44,1,Pueblo Libre,,,,no
585.0,1,46,1,San Isidro,,,,no
850.0,2,85,,Miraflores,Amoblado: Amoblado,300,1,no
650.0,3,90,2,Magdalena del Mar,,,,no
750.0,3,80,2,San Miguel,,,,no
2400.0,4,250,5,Miraflores,,,,no
528.14,2,54,2,Surquillo,,,,no
1350.0,4,256,5,Santiago de Surco,,,,no
1000.0,3,120,3,Santiago de Surco,,,,no
555.94,3,86,2,Jesus Maria,,,,no
264.07,2,55,,Chorrillos,,,,no
1500.0,1,180,1,Miraflores,,,,no
1700.0,3,175,4,Miraflores,,,,no
750.52,3,105,2,Barranco,,,,no
700.0,1,68,2,Miraflores,,,,no
2000.0,3,220,2,Miraflores,,,,no
2000.0,3,200,3,Santiago de Surco,Amoblado: Semi-amoblado,,,no
1573.03,3,120,2,San Isidro,,,,no
500.0,,70,1,Punta Hermosa,Amoblado: Amoblado,,,no
831.13,3,120,2,Santiago de Surco,,,,no
1000.0,1,97,1,Barranco,,,,no
639.33,4,89,3,Jesus Maria,,,,no
1200.0,3,130,3,Barranco,,,,no
583.74,3,78,2,Pueblo Libre,,,,no
5500.0,4,410,5,San Isidro,,,,no
750.0,3,80,2,Surquillo,,,,no
416.96,2,50,2,San Miguel,,,,no
1400.0,3,135,3,Miraflores,,,,no
650.0,3,95,,Surquillo,,,,no
1000.0,2,120,3,Magdalena del Mar,,,,no
389.16,1,,1,Santiago de Surco,,,,no
1200.0,4,62,2,Cercado de Lima,,,,no
950.0,3,179,2,Santiago de Surco,,,,no
500.35,2,70,2,Jesus Maria,,,,no
700.0,2,60,2,Surquillo,Amoblado: Amoblado,,,no
611.53,2,70,2,San Borja,Amoblado: Sin amoblar,200,1,no
416.96,2,79,2,Los Olivos,,,,no
1100.0,3,140,3,San Borja,,,,no
1100.0,3,160,2,Miraflores,Amoblado: Amoblado,,2,no
416.96,3,75,2,Chorrillos,,,,no
850.0,1,74,1,Barranco,,,,no
1400.0,3,155,3,San Isidro,Amoblado: Sin amoblar,600,,no
750.0,1,45,1,Barranco,,,,no
611.53,2,106,1,La Molina,,,,no
1100.0,2,130,3,Miraflores,,,,no
333.56,3,108,1,San Martin de Porres,,,,no
729.67,3,100,2,Magdalena del Mar,,,,no
1300.0,3,120,3,Miraflores,Amoblado: Amoblado,,,no
250.0,2,45,1,San Miguel,Amoblado: Amoblado,,,no
1000.0,2,105,2,Miraflores,,,,no
890.0,1,72,1,Barranco,,,,no
800.0,3,95,2,Magdalena del Mar,,,,no
22000.0,5,260,5,Punta Hermosa,Amoblado: Amoblado,400,,no
528.14,4,100,3,Santiago de Surco,,,,no
820.0,1,53,2,Barranco,,,,no
1400.0,2,140,2,Miraflores,,,,no
453.09,3,100,2,Ate,,,,no
700.0,3,75,2,La Victoria,,,,no
236.27,2,70,1,San Martin de Porres,,,,no
950.0,3,94,2,San Isidro,,,,no
650.0,1,55,1,Barranco,,,,no
1100.0,3,170,3,Miraflores,,400,,no
500.35,1,44,1,Magdalena del Mar,,,,no
620.0,1,53,2,Barranco,,,,no
806.11,2,95,2,Miraflores,Amoblado: Amoblado,280,1,no
950.0,3,120,4,Miraflores,,,,no
430.85,3,100,2,Cercado de Lima,,,,no
1100.0,2,80,2,Miraflores,Amoblado: Amoblado,,,no
555.94,1,,1,Miraflores,,,,no
639.33,3,84,2,San Borja,,,,no
112.0,1,20,1,La Molina,,,,no
850.0,2,90,2,Miraflores,,,,no
2065.04,3,190,2,Miraflores,,,,no
1000.0,1,100,1,Barranco,,,,no
650.0,3,90,1,San Borja,,,,no
444.75,2,72,2,Barranco,,,,no
650.0,1,60,1,Miraflores,,,,no
500.35,2,72,2,San Miguel,,,,no
900.0,2,,1,San Isidro,,,,no
1436.55,3,180,2,San Isidro,,,,no
1150.0,3,125,4,Santiago de Surco,,,,no
850.0,3,110,,San Borja,,,,no
780.0,2,66,2,Santiago de Surco,,,,no
778.32,1,757,2,Miraflores,Amoblado: Amoblado,350,,no
850.0,1,72,1,San Isidro,,,,no
2200.0,3,210,4,Barranco,,,,no
2100.0,3,231,4,Miraflores,Amoblado: Semi-amoblado,,,si
2100.0,3,194,1,San Isidro,,,,no
1400.0,3,126,2,San Isidro,,,,no
2000.0,3,200,4,San Isidro,Amoblado: Sin amoblar,,,no
550.0,2,73,2,San Miguel,,,,no
750.0,2,74,2,Surquillo,,,,no
667.13,3,83,2,Jesus Maria,,,,no
1250.0,2,130,2,San Isidro,,,,no
305.77,1,38,1,Santiago de Surco,,,,no
1900.0,3,,2,Miraflores,,,,no
555.94,3,,2,Santiago de Surco,,,,no
270000.0,3,120,3,San Borja,,,,no
680.0,1,52,1,Lince,,,,no
611.53,1,46,1,San Isidro,,,,no
420.0,1,45,1,Miraflores,Amoblado: Sin amoblar,280,,no
850.0,3,120,2,Santiago de Surco,,,,no
850.0,2,89,2,Miraflores,,,,no
667.13,3,75,2,Lince,,,,no
4000.0,4,438,4,San Isidro,,,,no
486.45,2,,2,Jesus Maria,,,,no
416.96,1,40,1,Surquillo,,,,no
416.96,3,100,2,Santa Anita,,,,no
700.0,2,101,3,Miraflores,Amoblado: Semi-amoblado,450,1,no
1250.0,3,160,3,San Isidro,,,,no
750.0,1,74,2,Barranco,,,,no
555.94,2,95,2,Magdalena del Mar,,,,no
450.0,1,30,1,Cercado de Lima,,,,no
250.17,3,80,2,San Juan de Miraflores,Amoblado: Sin amoblar,,,no
800.0,3,,3,Cercado de Lima,,,,no
1334.26,3,148,2,San Isidro,,,,no
950.0,1,100,2,Miraflores,Amoblado: Semi-amoblado,,,no
880.0,3,140,1,San Isidro,,,,no
800.0,2,140,2,Miraflores,,,,no
2476.71,3,289,2,San Isidro,,,,no
1616.12,2,160,2,San Isidro,,,,no
690.0,1,47,1,Lince,,,,no
850.0,2,68,2,Miraflores,,,,no
1050.0,4,198,4,Santiago de Surco,,,,no
1000.0,2,90,2,Miraflores,Amoblado: Sin amoblar,400,,no
555.94,3,78,,Lince,,,,no
1000.0,2,120,3,San Isidro,,,,no
583.74,2,56,2,Magdalena del Mar,,,,no
722.72,3,169,2,La Molina,,,,no
416.96,3,80,2,Los Olivos,,,,no
639.33,3,110,2,Santiago de Surco,,100,1,no
2500.0,3,200,5,San Isidro,,,,no
550.0,1,50,1,Barranco,,,,no
555.94,2,57,2,La Victoria,,,,no
550.0,1,40,1,San Isidro,Amoblado: Amoblado,250,1,no
480.89,3,100,2,Ate,,,,no
667.13,3,88,2,San Miguel,,,,no
550.0,2,150,1,La Molina,Amoblado: Sin amoblar,,,no
1200.0,1,70,1,San Isidro,,,,no
600.0,1,53,2,Barranco,,,,no
1000.0,2,107,3,Magdalena del Mar,,,,no
2800.0,4,316,5,San Isidro,,,,no
430.85,3,93,2,Santiago de Surco,,,,no
583.74,2,78,3,Miraflores,,,,no
458.65,2,50,1,Breña,,,,no
700.0,3,80,,Magdalena del Mar,,,,no
500.35,2,76,1,Lince,,,,no
1100.0,3,182,3,Miraflores,,,,no
750.0,2,93,2,San Miguel,Amoblado: Sin amoblar,,,si
850.0,1,54,1,Miraflores,,,,no
1200.0,3,135,3,Santiago de Surco,,,,no
900.0,1,70,1,Miraflores,,,,no
500.35,2,100,2,Jesus Maria,,,,no
416.96,3,72,2,Chorrillos,,,,no
690.0,1,65,1,Miraflores,,,,no
650.0,1,40,1,Barranco,,,,no
980.0,3,95,,Barranco,,,,no
667.13,1,60,1,Miraflores,,,,no
667.13,2,75,2,Santiago de Surco,,,,no
700.0,1,45,1,San Isidro,,,,no
2100.0,4,270,3,San Isidro,Amoblado: Amoblado,950,2,no
694.93,4,118,3,Miraflores,Amoblado: Semi-amoblado,300,,no
2000.0,3,318,4,San Isidro,,,,no
2244.61,4,220,3,San Isidro,,,,no
1000.69,4,120,4,San Borja,,,,no
500.35,2,90,1,La Molina,Amoblado: Sin amoblar,,,no
1200.0,3,155,3,San Isidro,Amoblado: Sin amoblar,500,,no
900.0,3,126,3,San Borja,,,,no
361.36,3,100,2,Ate,,,,no
1100.0,4,180,4,Santiago de Surco,,,,no
3700.0,3,287,3,Miraflores,,,,no
664.35,3,72,2,Magdalena del Mar,,,,no
389.16,2,60,1,Cercado de Lima,,,,no
7500.0,4,200,3,Lurin,,,,no
1000.0,2,110,2,San Miguel,,,,no
792.21,2,88,3,Miraflores,,,,no
700.0,3,90,2,Santiago de Surco,,,,no
850.0,3,100,2,San Borja,,,,no
692.15,3,90,1,San Borja,,,,no
1280.0,2,125,2,San Isidro,Amoblado: Sin amoblar,,,no
583.74,3,75,2,Lince,,,,no
1300.0,3,179,3,San Borja,,,,no
472.55,3,160,2,San Juan de Lurigancho,,,,no
750.0,,85,2,Cercado de Lima,,,,no
500.35,1,49,2,Barranco,,,,no
750.0,3,105,2,Santiago de Surco,,,,no
1000.0,2,131,2,Santiago de Surco,,,,no
2000.0,3,240,3,Miraflores,,,,no
680.0,2,70,2,Magdalena del Mar,,,,no
806.11,3,110,3,Surquillo,,,,no
500.35,2,55,1,Santiago de Surco,,,,no
444.75,3,76,2,San Miguel,,,,no
1200.0,3,123,2,Miraflores,,450,,no
727.0,2,64,2,Barranco,,,,no
208.48,1,60,1,Los Olivos,,,,no
806.11,3,80,,Surquillo,,,,no
1500.0,5,216,5,San Borja,,,,no
500.35,3,75,2,Santiago de Surco,,,,no
1885.47,3,210,2,San Isidro,Amoblado: Sin amoblar,,,no
900.0,2,78,2,Surquillo,,,,no
305.77,2,68,1,Chorrillos,,,,no
750.0,2,68,2,Lince,,,,no
650.0,1,48,1,San Isidro,,,,no
680.0,2,88,2,San Isidro,,,,no
611.53,3,100,2,San Borja,,,,no
800.0,3,96,2,La Molina,,,,no
800.0,2,90,,Santiago de Surco,,,,no
1700.0,3,185,3,San Isidro,,,,no
940.0,3,115,3.5,Miraflores,Amoblado: Sin amoblar,380,,no
2000.0,3,280,4,Santiago de Surco,,,,no
2000.0,2,90,2,San Bartolo,,,,no
1250.0,3,150,2,Miraflores,,,,no
1000.0,4,108,4,Santiago de Surco,,,,no
569.84,2,55,2,Surquillo,,,,no
444.75,3,67,1,Santiago de Surco,,,,no
1350.0,3,120,3,Miraflores,Amoblado: Amoblado,,,no
900.0,2,90,2,Santiago de Surco,,,,no
1049.0,3,128,4,Miraflores,,,,no
1200.0,3,90,2,Miraflores,,,,no
1500.0,3,144,3,San Isidro,,,,no
1000.0,2,137,3,San Isidro,,,,no
555.94,3,80,2,Cercado de Lima,,,,no
528.14,3,118,2,La Molina,,,,no
389.16,3,57,2,Cercado de Lima,,,,no
950.0,3,115,2,San Isidro,,,,no
1200.0,3,130,2,San Isidro,,,,no
458.65,2,49,2,San Miguel,,,,no
950.0,2,86,2,Barranco,Amoblado: Semi-amoblado,400,,no
500.35,2,86,2,San Juan de Lurigancho,,,,no
722.72,3,103,4,Santiago de Surco,Amoblado: Semi-amoblado,360,1,no
1000.0,2,200,3,La Molina,,,,no
277.97,2,63,1,San Juan de Miraflores,,,,no
950.0,3,95,2,Miraflores,Amoblado: Amoblado,,,no
917.3,4,100,3,Surquillo,,,,no
833.91,2,110,2,Magdalena del Mar,,,,no
639.33,3,100,2,San Borja,,,,no
1400.0,3,110,4,Miraflores,,,,no
2200.0,4,250,4,San Isidro,,,,no
670.0,2,90,2,Miraflores,,,,no
850.0,1,65,1,Barranco,,,,no
778.32,3,146,3,San Borja,,,,no
1580.0,3,,,San Isidro,,,,no
889.5,5,160,3,Miraflores,,,,no
780.0,1,85,2,San Isidro,,,,no
725.0,3,111,1,Miraflores,,,,no
1100.0,2,110,3,San Isidro,,,,no
1000.0,2,96,2,Miraflores,,,,no
850.0,2,112,2,San Isidro,,,,no
600.0,2,65,2,Jesus Maria,,,,no
750.0,2,55,2,Barranco,,,,no
1250.0,3,116,3,Santiago de Surco,,,,no
667.13,1,65,2,Miraflores,,,,no
1100.0,3,113,2,Santiago de Surco,,,,no
1400.0,3,126,3,Miraflores,Amoblado: Amoblado,329,,si
810.0,2,78,2,Cercado de Lima,,,,no
500.0,1,32,1,Cercado de Lima,,,,no
1300.0,3,200,4,Santiago de Surco,,,,no
833.91,4,160,3,La Molina,,,,no
1500.0,4,200,4,Miraflores,Amoblado: Amoblado,185,,no
528.14,3,82,1,San Miguel,,,,no
800.0,1,65,1,Miraflores,,,,no
400.0,2,73,1,Breña,,,,no
950.0,3,129,3,Miraflores,Amoblado: Sin amoblar,,,si
250.17,2,60,1,San Juan de Miraflores,,,,no
1000.0,2,110,2.5,Magdalena del Mar,Amoblado: Amoblado,450,2,no
900.0,2,66,1,San Miguel,Amoblado: Amoblado,,,si
180.68,2,70,,Comas,,,,no
800.0,3,100,3,La Molina,,,,no
700.0,2,86,2,Miraflores,,,,no
722.72,1,51,1,Lince,,,,no
333.56,1,40,1,Cercado de Lima,,,,no
490.0,2,56,1,Santiago de Surco,Amoblado: Sin amoblar,150,,no
650.0,2,55,1,Surquillo,,,,no
667.13,3,96,3,La Molina,,,,no
600.0,2,50,1,Surquillo,,,,no
750.52,3,120,2,Barranco,,,,no
550.38,2,60,2,Miraflores,,,,no
639.33,3,87,2,San Miguel,,,,no
694.93,4,100,3,San Borja,,,,no
650.0,2,62,2,Barranco,,,,no
236.27,3,65,1,Villa El Salvador,,,,no
1600.0,4,154,3,San Isidro,,,,no
722.72,2,100,2,Miraflores,,,,no
850.0,2,80,2,Miraflores,,,,no
555.94,4,105,3,La Molina,,,,no
1100.0,1,70,1,Miraflores,Amoblado: Amoblado,,,no
3000.0,3,220,,San Isidro,Amoblado: Sin amoblar,,3,no
166.78,2,35,1,Villa Maria del Triunfo,Amoblado: Sin amoblar,,,no
2900.0,4,393,4,San Isidro,Amoblado: Sin amoblar,1,3,no
528.14,4,120,2,Chorrillos,,,,no
650.0,1,53,1,Miraflores,,,,no
990.0,3,92,3,Santiago de Surco,,,,no
790.0,2,88,2,Barranco,,,,no
583.74,3,75,2,Lince,,,,no
1000.0,3,136,3,Santiago de Surco,,,,no
694.93,3,72,,Lince,,,,no
675.0,1,49,1,Barranco,,,,no
272.41,2,60,1,San Juan de Miraflores,,,,no
1200.0,3,130,2,Barranco,,,,no
472.55,2,50,2,Cercado de Lima,,,,no
555.94,4,120,2,Pueblo Libre,,,,no
722.72,2,80,2,Miraflores,,,,no
1700.0,4,180,4,Barranco,,,,no
900.0,2,105,3,Jesus Maria,,,,no
1100.0,2,95,2,Miraflores,,,,no
520.0,1,50,1,Miraflores,,,,no
700.0,2,74,2,Barranco,,,,no
1945.79,3,206,2,San Isidro,Amoblado: Sin amoblar,,,no
653.23,3,80,3,Lince,,,,no
194.58,2,55,1,Villa El Salvador,,,,no
458.65,3,70,2,Santiago de Surco,,,,no
2500.0,3,240,2,San Isidro,,,,no
900.0,1,76,2,Miraflores,,,,no
2000.0,3,215,4,Santiago de Surco,,,,no
670.0,3,89,3,Jesus Maria,,,,no
333.56,2,70,1,Cercado de Lima,,,,no
3500.0,2,64,2,San Bartolo,,,,no
1945.79,3,220,4,Chorrillos,Amoblado: Sin amoblar,,,no
920.0,3,125,3,Santiago de Surco,,,,no
472.55,3,140,3,La Victoria,,,,no
2300.0,4,289,5,Santiago de Surco,,,,no
900.0,3,77,2,Magdalena del Mar,,,,no
1500.0,5,350,3,San Borja,,,,no
458.65,3,70,2,Santiago de Surco,,,,no
1800.0,2,229,3,Miraflores,,,,no
650.0,1,47,1,San Isidro,,,,no
542.04,2,78,2,Magdalena del Mar,,,,no
930.0,1,92,2,Miraflores,,,,no
514.24,3,72,3,Cercado de Lima,,,,no
750.0,1,52,1,Magdalena del Mar,,,,no
1100.0,3,,4,Magdalena del Mar,,,,no
1100.0,3,145,4,Miraflores,,,,no
800.0,3,133,2,Miraflores,,,,no
1600.0,3,172,2,San Isidro,,,,no
600.0,1,58,1,Miraflores,,,,no
469.77,3,75,2,Santiago de Surco,,,,no
900.0,2,104,2,Miraflores,,,,no
875.0,3,100,3,Miraflores,,,,no
720.0,1,57,1,Lince,,,,no
1000.0,3,156,2,San Isidro,,,,no
5000.0,4,350,5,Miraflores,,,,no
416.96,3,75,3,Santiago de Surco,,,,no
1000.0,3,130,2,San Isidro,Amoblado: Sin amoblar,,,no
277.97,1,45,1,Santiago de Surco,,,,no
690.0,2,84,2,Barranco,,,,no
486.45,3,70,2,San Miguel,,,,no
555.94,2,75,,Pueblo Libre,,,,no
1250.0,3,113,3,Miraflores,Amoblado: Sin amoblar,,,no
333.56,3,100,2,San Juan de Lurigancho,,,,no
630.0,1,60,2,Magdalena del Mar,,,,no
444.75,2,50,2,Lince,,,,no
319.67,3,90,2,San Martin de Porres,,,,no
611.53,2,85,1,San Isidro,,,,no
450.0,3,90,2,La Molina,,,,no
1300.0,,170,3,Santiago de Surco,,,,no
1300.0,3,150,,San Isidro,Amoblado: Sin amoblar,,,no
555.94,2,80,2,Santiago de Surco,,,,no
319.67,3,90,2,San Martin de Porres,,,,no
800.0,2,80,1,Miraflores,,,,no
690.0,1,61,2,San Borja,,,,no
1500.0,3,137,3,San Isidro,,,,no
305.77,3,110,1,San Martin de Porres,,,,no
675.0,1,59,1,Miraflores,,,,no
416.96,1,30,1,San Miguel,,,,no
800.0,4,105,3,Santiago de Surco,Amoblado: Sin amoblar,,,no
1850.0,3,200,3,San Isidro,,,,no
790.0,3,125,3,Santiago de Surco,,,,no
800.0,2,76,1,San Isidro,,,,no
319.67,2,90,2,San Martin de Porres,,,,no
1100.0,4,106,3,Miraflores,Amoblado: Sin amoblar,,,no
416.96,2,63,2,Breña,,,,no
806.11,3,,2,Miraflores,,,,no
222.38,2,43,1,San Juan de Lurigancho,,,,no
1550.0,2,125,2,San Isidro,,,,no
860.0,3,120,3,Miraflores,,,,no
1700.0,3,220,3,Santiago de Surco,,,,no
650.0,1,38,1,San Isidro,,,,no
1800.0,1,184,1,San Isidro,,,,no
667.13,3,100,2,Santiago de Surco,,,,no
1350.0,3,140,2,Barranco,,,,no
950.0,2,120,2,Cercado de Lima,,,,no
319.67,3,90,2,San Martin de Porres,,,,no
1150.0,2,53,1,Barranco,,,,no
555.94,3,86,2,Cercado de Lima,,,,no
850.0,3,110,3,Santiago de Surco,,,,no
600.0,2,88,1,La Molina,,,,no
750.52,4,100,4,Jesus Maria,,,,no
650.0,2,50,1,Miraflores,,,,no
694.93,2,100,2,Santiago de Surco,,,,no
850.0,3,120,3,Santiago de Surco,Amoblado: Sin amoblar,,,no
166.78,1,16,1,Cercado de Lima,,,,no
920.0,3,120,4,Miraflores,,,,no
1400.0,4,206,3,San Isidro,,,,no
1000.0,3,120,3,Miraflores,,,,no
639.33,3,79,2,Surquillo,,,,no
950.0,3,98,2,Miraflores,,,,no
681.03,1,90,1,Miraflores,,,,no
700.0,3,90,3,Santiago de Surco,,,,no
1100.0,2,100,1,Miraflores,,,,no
444.75,3,87,1,Cercado de Lima,,,,no
639.33,2,115,2,Santiago de Surco,,,,no
750.0,2,75,1,San Miguel,,,,no
458.65,3,74,2,Santiago de Surco,,,,no
680.0,1,60,2,Miraflores,Amoblado: Amoblado,280,1,no
1500.0,3,106,4,Miraflores,,,,no
1200.0,3,160,3,Miraflores,,,,no
667.13,3,85,2,Lince,,,,no
1100.0,3,130,2,Santiago de Surco,Amoblado: Sin amoblar,500,,si
900.0,3,125,3,San Borja,,,,no
361.36,2,65,2,Chorrillos,,,,no
361.36,2,65,1,Chorrillos,,,,no
361.36,2,65,1,Chorrillos,,,,no
694.93,3,118,,Jesus Maria,Amoblado: Semi-amoblado,,,no
800.0,2,85,3,Miraflores,,,,no
166.78,3,62,2,Puente Piedra,,,,no
650.0,1,68,1,Miraflores,,,,no
990.0,4,,4,Santiago de Surco,,,,no
1300.0,3,179,3,San Borja,,,,no
1000.0,1,68,2,Miraflores,,,,no
1400.0,3,170,2,Santiago de Surco,,,,no
653.23,3,89,2,Magdalena del Mar,,,,no
1300.0,2,102,2,San Isidro,,,,no
500.35,2,70,1,Surquillo,,,,no
444.75,3,75,3,San Miguel,Amoblado: Semi-amoblado,140,,si
500.35,3,132,3,San Miguel,,,,no
870.0,2,122,3,Jesus Maria,,,,no
970.0,3,113,3,San Isidro,,,,no
950.0,1,60,1,Miraflores,Amoblado: Amoblado,,,no
1200.0,2,120,3,Miraflores,,,,no
750.0,2,103,2,San Borja,Amoblado: Sin amoblar,,,no
1000.0,3,125,3,Miraflores,Amoblado: Amoblado,300,1,no
1000.0,3,100,2,Miraflores,Amoblado: Amoblado,,,si
1200.0,2,139,2,Miraflores,,,,no
222.38,1,10,1,Pueblo Libre,,,,no
720.0,2,76,1,Miraflores,,,,no
1050.0,3,140,3,Miraflores,,,,no
1100.0,1,83,1,San Isidro,,,,no
750.52,2,90,2,Jesus Maria,,,,no
694.93,2,95,2,San Isidro,,,,no
639.33,3,80,2,Miraflores,,,,no
1400.0,4,160,4,Miraflores,,,,no
1200.0,3,170,3,San Isidro,,,,no
170000.0,3,,2,La Molina,,,,no
1300.0,3,200,3,Santiago de Surco,,,,no
1153.58,3,108,2,Miraflores,,,,no
2300.0,4,235,4,Santiago de Surco,,,,no
403.06,1,60,1,Lince,,,,no
750.0,2,73,2,Miraflores,,,,no
806.11,2,64,2,Miraflores,,,,no
389.16,3,80,2,Chorrillos,,,,si
650.0,3,135,3,La Molina,,,,no
3000.0,4,203,,Miraflores,,,,no
450.0,3,85,2,Santiago de Surco,,,,no
555.94,2,96,1,La Molina,,,,no
