,Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Cochera,Azotea,zona,con_cochera
2356,416.96,1.0,44.0,1.0,Pueblo Libre,0.0,0.0,0,6,0
2357,585.0,1.0,46.0,1.0,San Isidro,0.0,0.0,0,7,0
2358,650.0,3.0,90.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2359,750.0,3.0,80.0,2.0,San Miguel,0.0,0.0,0,6,0
2361,528.14,2.0,54.0,2.0,Surquillo,0.0,0.0,0,8,0
2362,1350.0,4.0,256.0,5.0,Santiago de Surco,0.0,0.0,0,7,0
2363,1000.0,3.0,120.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2364,555.94,3.0,86.0,2.0,Jesus Maria,0.0,0.0,0,6,0
2365,1500.0,1.0,180.0,1.0,Miraflores,0.0,0.0,0,7,0
2366,1700.0,3.0,175.0,4.0,Miraflores,0.0,0.0,0,7,0
2367,750.52,3.0,105.0,2.0,Barranco,0.0,0.0,0,8,0
2368,700.0,1.0,68.0,2.0,Miraflores,0.0,0.0,0,7,0
2369,2000.0,3.0,220.0,2.0,Miraflores,0.0,0.0,0,7,0
2370,2000.0,3.0,200.0,3.0,Santiago de Surco,1.0,0.0,0,7,0
2371,1573.03,3.0,120.0,2.0,San Isidro,0.0,0.0,0,7,0
2372,831.13,3.0,120.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2373,1000.0,1.0,97.0,1.0,Barranco,0.0,0.0,0,8,0
2374,639.33,4.0,89.0,3.0,Jesus Maria,0.0,0.0,0,6,0
2375,1200.0,3.0,130.0,3.0,Barranco,0.0,0.0,0,8,0
2376,583.74,3.0,78.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
2378,750.0,3.0,80.0,2.0,Surquillo,0.0,0.0,0,8,0
2379,416.96,2.0,50.0,2.0,San Miguel,0.0,0.0,0,6,0
2380,1400.0,3.0,135.0,3.0,Miraflores,0.0,0.0,0,7,0
2381,1000.0,2.0,120.0,3.0,Magdalena del Mar,0.0,0.0,0,6,0
2382,1200.0,4.0,62.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2383,950.0,3.0,179.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2384,500.35,2.0,70.0,2.0,Jesus Maria,0.0,0.0,0,6,0
2385,700.0,2.0,60.0,2.0,Surquillo,2.0,0.0,0,8,0
2386,611.53,2.0,70.0,2.0,San Borja,0.0,1.0,0,7,1
2387,416.96,2.0,79.0,2.0,Los Olivos,0.0,0.0,0,2,0
2388,1100.0,3.0,140.0,3.0,San Borja,0.0,0.0,0,7,0
2389,1100.0,3.0,160.0,2.0,Miraflores,2.0,2.0,0,7,1
2390,416.96,3.0,75.0,2.0,Chorrillos,0.0,0.0,0,8,0
2391,850.0,1.0,74.0,1.0,Barranco,0.0,0.0,0,8,0
2392,1400.0,3.0,155.0,3.0,San Isidro,0.0,0.0,0,7,0
2393,750.0,1.0,45.0,1.0,Barranco,0.0,0.0,0,8,0
2394,611.53,2.0,106.0,1.0,La Molina,0.0,0.0,0,7,0
2395,1100.0,2.0,130.0,3.0,Miraflores,0.0,0.0,0,7,0
2396,333.56,3.0,108.0,1.0,San Martin de Porres,0.0,0.0,0,2,0
2397,729.67,3.0,100.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2398,1300.0,3.0,120.0,3.0,Miraflores,2.0,0.0,0,7,0
2399,250.0,2.0,45.0,1.0,San Miguel,2.0,0.0,0,6,0
2400,1000.0,2.0,105.0,2.0,Miraflores,0.0,0.0,0,7,0
2401,890.0,1.0,72.0,1.0,Barranco,0.0,0.0,0,8,0
2402,800.0,3.0,95.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2404,528.14,4.0,100.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2405,820.0,1.0,53.0,2.0,Barranco,0.0,0.0,0,8,0
2406,1400.0,2.0,140.0,2.0,Miraflores,0.0,0.0,0,7,0
2407,453.09,3.0,100.0,2.0,Ate,0.0,0.0,0,5,0
2408,700.0,3.0,75.0,2.0,La Victoria,0.0,0.0,0,4,0
2409,236.27,2.0,70.0,1.0,San Martin de Porres,0.0,0.0,0,2,0
2410,950.0,3.0,94.0,2.0,San Isidro,0.0,0.0,0,7,0
2411,650.0,1.0,55.0,1.0,Barranco,0.0,0.0,0,8,0
2412,1100.0,3.0,170.0,3.0,Miraflores,0.0,0.0,0,7,0
2413,500.35,1.0,44.0,1.0,Magdalena del Mar,0.0,0.0,0,6,0
2414,620.0,1.0,53.0,2.0,Barranco,0.0,0.0,0,8,0
2415,806.11,2.0,95.0,2.0,Miraflores,2.0,1.0,0,7,1
2416,950.0,3.0,120.0,4.0,Miraflores,0.0,0.0,0,7,0
2417,430.85,3.0,100.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2418,1100.0,2.0,80.0,2.0,Miraflores,2.0,0.0,0,7,0
2419,639.33,3.0,84.0,2.0,San Borja,0.0,0.0,0,7,0
2420,112.0,1.0,20.0,1.0,La Molina,0.0,0.0,0,7,0
2421,850.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
2422,2065.04,3.0,190.0,2.0,Miraflores,0.0,0.0,0,7,0
2423,1000.0,1.0,100.0,1.0,Barranco,0.0,0.0,0,8,0
2424,650.0,3.0,90.0,1.0,San Borja,0.0,0.0,0,7,0
2425,444.75,2.0,72.0,2.0,Barranco,0.0,0.0,0,8,0
2426,650.0,1.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
2427,500.35,2.0,72.0,2.0,San Miguel,0.0,0.0,0,6,0
2428,1436.55,3.0,180.0,2.0,San Isidro,0.0,0.0,0,7,0
2429,1150.0,3.0,125.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2430,780.0,2.0,66.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2431,778.32,1.0,757.0,2.0,Miraflores,2.0,0.0,0,7,0
2432,850.0,1.0,72.0,1.0,San Isidro,0.0,0.0,0,7,0
2433,2200.0,3.0,210.0,4.0,Barranco,0.0,0.0,0,8,0
2434,2100.0,3.0,231.0,4.0,Miraflores,1.0,0.0,1,7,0
2435,2100.0,3.0,194.0,1.0,San Isidro,0.0,0.0,0,7,0
2436,1400.0,3.0,126.0,2.0,San Isidro,0.0,0.0,0,7,0
2437,2000.0,3.0,200.0,4.0,San Isidro,0.0,0.0,0,7,0
2438,550.0,2.0,73.0,2.0,San Miguel,0.0,0.0,0,6,0
2439,750.0,2.0,74.0,2.0,Surquillo,0.0,0.0,0,8,0
2440,667.13,3.0,83.0,2.0,Jesus Maria,0.0,0.0,0,6,0
2441,1250.0,2.0,130.0,2.0,San Isidro,0.0,0.0,0,7,0
2442,305.77,1.0,38.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
2444,680.0,1.0,52.0,1.0,Lince,0.0,0.0,0,6,0
2445,611.53,1.0,46.0,1.0,San Isidro,0.0,0.0,0,7,0
2446,420.0,1.0,45.0,1.0,Miraflores,0.0,0.0,0,7,0
2447,850.0,3.0,120.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2448,850.0,2.0,89.0,2.0,Miraflores,0.0,0.0,0,7,0
2449,667.13,3.0,75.0,2.0,Lince,0.0,0.0,0,6,0
2451,416.96,1.0,40.0,1.0,Surquillo,0.0,0.0,0,8,0
2452,416.96,3.0,100.0,2.0,Santa Anita,0.0,0.0,0,5,0
2453,700.0,2.0,101.0,3.0,Miraflores,1.0,1.0,0,7,1
2454,1250.0,3.0,160.0,3.0,San Isidro,0.0,0.0,0,7,0
2455,750.0,1.0,74.0,2.0,Barranco,0.0,0.0,0,8,0
2456,555.94,2.0,95.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2457,450.0,1.0,30.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2458,250.17,3.0,80.0,2.0,San Juan de Miraflores,0.0,0.0,0,8,0
2459,1334.26,3.0,148.0,2.0,San Isidro,0.0,0.0,0,7,0
2460,950.0,1.0,100.0,2.0,Miraflores,1.0,0.0,0,7,0
2461,880.0,3.0,140.0,1.0,San Isidro,0.0,0.0,0,7,0
2462,800.0,2.0,140.0,2.0,Miraflores,0.0,0.0,0,7,0
2464,1616.12,2.0,160.0,2.0,San Isidro,0.0,0.0,0,7,0
2465,690.0,1.0,47.0,1.0,Lince,0.0,0.0,0,6,0
2466,850.0,2.0,68.0,2.0,Miraflores,0.0,0.0,0,7,0
2467,1050.0,4.0,198.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2468,1000.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
2469,1000.0,2.0,120.0,3.0,San Isidro,0.0,0.0,0,7,0
2470,583.74,2.0,56.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2471,722.72,3.0,169.0,2.0,La Molina,0.0,0.0,0,7,0
2472,416.96,3.0,80.0,2.0,Los Olivos,0.0,0.0,0,2,0
2473,639.33,3.0,110.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
2475,550.0,1.0,50.0,1.0,Barranco,0.0,0.0,0,8,0
2476,555.94,2.0,57.0,2.0,La Victoria,0.0,0.0,0,4,0
2477,550.0,1.0,40.0,1.0,San Isidro,2.0,1.0,0,7,1
2478,480.89,3.0,100.0,2.0,Ate,0.0,0.0,0,5,0
2479,667.13,3.0,88.0,2.0,San Miguel,0.0,0.0,0,6,0
2480,550.0,2.0,150.0,1.0,La Molina,0.0,0.0,0,7,0
2481,1200.0,1.0,70.0,1.0,San Isidro,0.0,0.0,0,7,0
2482,600.0,1.0,53.0,2.0,Barranco,0.0,0.0,0,8,0
2483,1000.0,2.0,107.0,3.0,Magdalena del Mar,0.0,0.0,0,6,0
2485,430.85,3.0,93.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2486,583.74,2.0,78.0,3.0,Miraflores,0.0,0.0,0,7,0
2487,458.65,2.0,50.0,1.0,Breña,0.0,0.0,0,4,0
2488,500.35,2.0,76.0,1.0,Lince,0.0,0.0,0,6,0
2489,1100.0,3.0,182.0,3.0,Miraflores,0.0,0.0,0,7,0
2490,750.0,2.0,93.0,2.0,San Miguel,0.0,0.0,1,6,0
2491,850.0,1.0,54.0,1.0,Miraflores,0.0,0.0,0,7,0
2492,1200.0,3.0,135.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2493,900.0,1.0,70.0,1.0,Miraflores,0.0,0.0,0,7,0
2494,500.35,2.0,100.0,2.0,Jesus Maria,0.0,0.0,0,6,0
2495,416.96,3.0,72.0,2.0,Chorrillos,0.0,0.0,0,8,0
2496,690.0,1.0,65.0,1.0,Miraflores,0.0,0.0,0,7,0
2497,650.0,1.0,40.0,1.0,Barranco,0.0,0.0,0,8,0
2498,667.13,1.0,60.0,1.0,Miraflores,0.0,0.0,0,7,0
2499,667.13,2.0,75.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2500,700.0,1.0,45.0,1.0,San Isidro,0.0,0.0,0,7,0
2501,2100.0,4.0,270.0,3.0,San Isidro,2.0,2.0,0,7,1
2502,694.93,4.0,118.0,3.0,Miraflores,1.0,0.0,0,7,0
2503,2000.0,3.0,318.0,4.0,San Isidro,0.0,0.0,0,7,0
2504,2244.61,4.0,220.0,3.0,San Isidro,0.0,0.0,0,7,0
2505,1000.69,4.0,120.0,4.0,San Borja,0.0,0.0,0,7,0
2506,500.35,2.0,90.0,1.0,La Molina,0.0,0.0,0,7,0
2507,1200.0,3.0,155.0,3.0,San Isidro,0.0,0.0,0,7,0
2508,900.0,3.0,126.0,3.0,San Borja,0.0,0.0,0,7,0
2509,361.36,3.0,100.0,2.0,Ate,0.0,0.0,0,5,0
2510,1100.0,4.0,180.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2512,664.35,3.0,72.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2513,389.16,2.0,60.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2515,1000.0,2.0,110.0,2.0,San Miguel,0.0,0.0,0,6,0
2516,792.21,2.0,88.0,3.0,Miraflores,0.0,0.0,0,7,0
2517,700.0,3.0,90.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2518,850.0,3.0,100.0,2.0,San Borja,0.0,0.0,0,7,0
2519,692.15,3.0,90.0,1.0,San Borja,0.0,0.0,0,7,0
2520,1280.0,2.0,125.0,2.0,San Isidro,0.0,0.0,0,7,0
2521,583.74,3.0,75.0,2.0,Lince,0.0,0.0,0,6,0
2522,1300.0,3.0,179.0,3.0,San Borja,0.0,0.0,0,7,0
2523,472.55,3.0,160.0,2.0,San Juan de Lurigancho,0.0,0.0,0,3,0
2524,500.35,1.0,49.0,2.0,Barranco,0.0,0.0,0,8,0
2525,750.0,3.0,105.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2526,1000.0,2.0,131.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2527,2000.0,3.0,240.0,3.0,Miraflores,0.0,0.0,0,7,0
2528,680.0,2.0,70.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2529,806.11,3.0,110.0,3.0,Surquillo,0.0,0.0,0,8,0
2530,500.35,2.0,55.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
2531,444.75,3.0,76.0,2.0,San Miguel,0.0,0.0,0,6,0
2532,1200.0,3.0,123.0,2.0,Miraflores,0.0,0.0,0,7,0
2533,727.0,2.0,64.0,2.0,Barranco,0.0,0.0,0,8,0
2534,208.48,1.0,60.0,1.0,Los Olivos,0.0,0.0,0,2,0
2536,500.35,3.0,75.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2537,1885.47,3.0,210.0,2.0,San Isidro,0.0,0.0,0,7,0
2538,900.0,2.0,78.0,2.0,Surquillo,0.0,0.0,0,8,0
2539,305.77,2.0,68.0,1.0,Chorrillos,0.0,0.0,0,8,0
2540,750.0,2.0,68.0,2.0,Lince,0.0,0.0,0,6,0
2541,650.0,1.0,48.0,1.0,San Isidro,0.0,0.0,0,7,0
2542,680.0,2.0,88.0,2.0,San Isidro,0.0,0.0,0,7,0
2543,611.53,3.0,100.0,2.0,San Borja,0.0,0.0,0,7,0
2544,800.0,3.0,96.0,2.0,La Molina,0.0,0.0,0,7,0
2545,1700.0,3.0,185.0,3.0,San Isidro,0.0,0.0,0,7,0
2546,940.0,3.0,115.0,3.5,Miraflores,0.0,0.0,0,7,0
2547,2000.0,3.0,280.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2549,1250.0,3.0,150.0,2.0,Miraflores,0.0,0.0,0,7,0
2550,1000.0,4.0,108.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2551,569.84,2.0,55.0,2.0,Surquillo,0.0,0.0,0,8,0
2552,444.75,3.0,67.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
2553,1350.0,3.0,120.0,3.0,Miraflores,2.0,0.0,0,7,0
2554,900.0,2.0,90.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2555,1049.0,3.0,128.0,4.0,Miraflores,0.0,0.0,0,7,0
2556,1200.0,3.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
2557,1500.0,3.0,144.0,3.0,San Isidro,0.0,0.0,0,7,0
2558,1000.0,2.0,137.0,3.0,San Isidro,0.0,0.0,0,7,0
2559,555.94,3.0,80.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2560,528.14,3.0,118.0,2.0,La Molina,0.0,0.0,0,7,0
2561,389.16,3.0,57.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2562,950.0,3.0,115.0,2.0,San Isidro,0.0,0.0,0,7,0
2563,1200.0,3.0,130.0,2.0,San Isidro,0.0,0.0,0,7,0
2564,458.65,2.0,49.0,2.0,San Miguel,0.0,0.0,0,6,0
2565,950.0,2.0,86.0,2.0,Barranco,1.0,0.0,0,8,0
2566,500.35,2.0,86.0,2.0,San Juan de Lurigancho,0.0,0.0,0,3,0
2567,722.72,3.0,103.0,4.0,Santiago de Surco,1.0,1.0,0,7,1
2568,1000.0,2.0,200.0,3.0,La Molina,0.0,0.0,0,7,0
2569,277.97,2.0,63.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
2570,950.0,3.0,95.0,2.0,Miraflores,2.0,0.0,0,7,0
2571,917.3,4.0,100.0,3.0,Surquillo,0.0,0.0,0,8,0
2572,833.91,2.0,110.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2573,639.33,3.0,100.0,2.0,San Borja,0.0,0.0,0,7,0
2574,1400.0,3.0,110.0,4.0,Miraflores,0.0,0.0,0,7,0
2575,2200.0,4.0,250.0,4.0,San Isidro,0.0,0.0,0,7,0
2576,670.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
2577,850.0,1.0,65.0,1.0,Barranco,0.0,0.0,0,8,0
2578,778.32,3.0,146.0,3.0,San Borja,0.0,0.0,0,7,0
2580,780.0,1.0,85.0,2.0,San Isidro,0.0,0.0,0,7,0
2581,725.0,3.0,111.0,1.0,Miraflores,0.0,0.0,0,7,0
2582,1100.0,2.0,110.0,3.0,San Isidro,0.0,0.0,0,7,0
2583,1000.0,2.0,96.0,2.0,Miraflores,0.0,0.0,0,7,0
2584,850.0,2.0,112.0,2.0,San Isidro,0.0,0.0,0,7,0
2585,600.0,2.0,65.0,2.0,Jesus Maria,0.0,0.0,0,6,0
2586,750.0,2.0,55.0,2.0,Barranco,0.0,0.0,0,8,0
2587,1250.0,3.0,116.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2588,667.13,1.0,65.0,2.0,Miraflores,0.0,0.0,0,7,0
2589,1100.0,3.0,113.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2590,1400.0,3.0,126.0,3.0,Miraflores,2.0,0.0,1,7,0
2591,810.0,2.0,78.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2592,500.0,1.0,32.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2593,1300.0,3.0,200.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2594,833.91,4.0,160.0,3.0,La Molina,0.0,0.0,0,7,0
2595,1500.0,4.0,200.0,4.0,Miraflores,2.0,0.0,0,7,0
2596,528.14,3.0,82.0,1.0,San Miguel,0.0,0.0,0,6,0
2597,800.0,1.0,65.0,1.0,Miraflores,0.0,0.0,0,7,0
2598,400.0,2.0,73.0,1.0,Breña,0.0,0.0,0,4,0
2599,950.0,3.0,129.0,3.0,Miraflores,0.0,0.0,1,7,0
2600,250.17,2.0,60.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
2601,1000.0,2.0,110.0,2.5,Magdalena del Mar,2.0,2.0,0,6,1
2602,900.0,2.0,66.0,1.0,San Miguel,2.0,0.0,1,6,0
2603,800.0,3.0,100.0,3.0,La Molina,0.0,0.0,0,7,0
2604,700.0,2.0,86.0,2.0,Miraflores,0.0,0.0,0,7,0
2605,722.72,1.0,51.0,1.0,Lince,0.0,0.0,0,6,0
2606,333.56,1.0,40.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2607,490.0,2.0,56.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
2608,650.0,2.0,55.0,1.0,Surquillo,0.0,0.0,0,8,0
2609,667.13,3.0,96.0,3.0,La Molina,0.0,0.0,0,7,0
2610,600.0,2.0,50.0,1.0,Surquillo,0.0,0.0,0,8,0
2611,750.52,3.0,120.0,2.0,Barranco,0.0,0.0,0,8,0
2612,550.38,2.0,60.0,2.0,Miraflores,0.0,0.0,0,7,0
2613,639.33,3.0,87.0,2.0,San Miguel,0.0,0.0,0,6,0
2614,694.93,4.0,100.0,3.0,San Borja,0.0,0.0,0,7,0
2615,650.0,2.0,62.0,2.0,Barranco,0.0,0.0,0,8,0
2616,236.27,3.0,65.0,1.0,Villa El Salvador,0.0,0.0,0,9,0
2617,1600.0,4.0,154.0,3.0,San Isidro,0.0,0.0,0,7,0
2618,722.72,2.0,100.0,2.0,Miraflores,0.0,0.0,0,7,0
2619,850.0,2.0,80.0,2.0,Miraflores,0.0,0.0,0,7,0
2620,555.94,4.0,105.0,3.0,La Molina,0.0,0.0,0,7,0
2621,1100.0,1.0,70.0,1.0,Miraflores,2.0,0.0,0,7,0
2622,166.78,2.0,35.0,1.0,Villa Maria del Triunfo,0.0,0.0,0,9,0
2624,528.14,4.0,120.0,2.0,Chorrillos,0.0,0.0,0,8,0
2625,650.0,1.0,53.0,1.0,Miraflores,0.0,0.0,0,7,0
2626,990.0,3.0,92.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2627,790.0,2.0,88.0,2.0,Barranco,0.0,0.0,0,8,0
2628,583.74,3.0,75.0,2.0,Lince,0.0,0.0,0,6,0
2629,1000.0,3.0,136.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2630,675.0,1.0,49.0,1.0,Barranco,0.0,0.0,0,8,0
2631,272.41,2.0,60.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
2632,1200.0,3.0,130.0,2.0,Barranco,0.0,0.0,0,8,0
2633,472.55,2.0,50.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2634,555.94,4.0,120.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
2635,722.72,2.0,80.0,2.0,Miraflores,0.0,0.0,0,7,0
2636,1700.0,4.0,180.0,4.0,Barranco,0.0,0.0,0,8,0
2637,900.0,2.0,105.0,3.0,Jesus Maria,0.0,0.0,0,6,0
2638,1100.0,2.0,95.0,2.0,Miraflores,0.0,0.0,0,7,0
2639,520.0,1.0,50.0,1.0,Miraflores,0.0,0.0,0,7,0
2640,700.0,2.0,74.0,2.0,Barranco,0.0,0.0,0,8,0
2641,1945.79,3.0,206.0,2.0,San Isidro,0.0,0.0,0,7,0
2642,653.23,3.0,80.0,3.0,Lince,0.0,0.0,0,6,0
2643,194.58,2.0,55.0,1.0,Villa El Salvador,0.0,0.0,0,9,0
2644,458.65,3.0,70.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2646,900.0,1.0,76.0,2.0,Miraflores,0.0,0.0,0,7,0
2647,2000.0,3.0,215.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
2648,670.0,3.0,89.0,3.0,Jesus Maria,0.0,0.0,0,6,0
2649,333.56,2.0,70.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2651,1945.79,3.0,220.0,4.0,Chorrillos,0.0,0.0,0,8,0
2652,920.0,3.0,125.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2653,472.55,3.0,140.0,3.0,La Victoria,0.0,0.0,0,4,0
2655,900.0,3.0,77.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2657,458.65,3.0,70.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2658,1800.0,2.0,229.0,3.0,Miraflores,0.0,0.0,0,7,0
2659,650.0,1.0,47.0,1.0,San Isidro,0.0,0.0,0,7,0
2660,542.04,2.0,78.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2661,930.0,1.0,92.0,2.0,Miraflores,0.0,0.0,0,7,0
2662,514.24,3.0,72.0,3.0,Cercado de Lima,0.0,0.0,0,4,0
2663,750.0,1.0,52.0,1.0,Magdalena del Mar,0.0,0.0,0,6,0
2664,1100.0,3.0,145.0,4.0,Miraflores,0.0,0.0,0,7,0
2665,800.0,3.0,133.0,2.0,Miraflores,0.0,0.0,0,7,0
2666,1600.0,3.0,172.0,2.0,San Isidro,0.0,0.0,0,7,0
2667,600.0,1.0,58.0,1.0,Miraflores,0.0,0.0,0,7,0
2668,469.77,3.0,75.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2669,900.0,2.0,104.0,2.0,Miraflores,0.0,0.0,0,7,0
2670,875.0,3.0,100.0,3.0,Miraflores,0.0,0.0,0,7,0
2671,720.0,1.0,57.0,1.0,Lince,0.0,0.0,0,6,0
2672,1000.0,3.0,156.0,2.0,San Isidro,0.0,0.0,0,7,0
2674,416.96,3.0,75.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2675,1000.0,3.0,130.0,2.0,San Isidro,0.0,0.0,0,7,0
2676,277.97,1.0,45.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
2677,690.0,2.0,84.0,2.0,Barranco,0.0,0.0,0,8,0
2678,486.45,3.0,70.0,2.0,San Miguel,0.0,0.0,0,6,0
2679,1250.0,3.0,113.0,3.0,Miraflores,0.0,0.0,0,7,0
2680,333.56,3.0,100.0,2.0,San Juan de Lurigancho,0.0,0.0,0,3,0
2681,630.0,1.0,60.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
2682,444.75,2.0,50.0,2.0,Lince,0.0,0.0,0,6,0
2683,319.67,3.0,90.0,2.0,San Martin de Porres,0.0,0.0,0,2,0
2684,611.53,2.0,85.0,1.0,San Isidro,0.0,0.0,0,7,0
2685,450.0,3.0,90.0,2.0,La Molina,0.0,0.0,0,7,0
2686,555.94,2.0,80.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2687,319.67,3.0,90.0,2.0,San Martin de Porres,0.0,0.0,0,2,0
2688,800.0,2.0,80.0,1.0,Miraflores,0.0,0.0,0,7,0
2689,690.0,1.0,61.0,2.0,San Borja,0.0,0.0,0,7,0
2690,1500.0,3.0,137.0,3.0,San Isidro,0.0,0.0,0,7,0
2691,305.77,3.0,110.0,1.0,San Martin de Porres,0.0,0.0,0,2,0
2692,675.0,1.0,59.0,1.0,Miraflores,0.0,0.0,0,7,0
2693,416.96,1.0,30.0,1.0,San Miguel,0.0,0.0,0,6,0
2694,800.0,4.0,105.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2695,1850.0,3.0,200.0,3.0,San Isidro,0.0,0.0,0,7,0
2696,790.0,3.0,125.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2697,800.0,2.0,76.0,1.0,San Isidro,0.0,0.0,0,7,0
2698,319.67,2.0,90.0,2.0,San Martin de Porres,0.0,0.0,0,2,0
2699,1100.0,4.0,106.0,3.0,Miraflores,0.0,0.0,0,7,0
2700,416.96,2.0,63.0,2.0,Breña,0.0,0.0,0,4,0
2701,222.38,2.0,43.0,1.0,San Juan de Lurigancho,0.0,0.0,0,3,0
2702,1550.0,2.0,125.0,2.0,San Isidro,0.0,0.0,0,7,0
2703,860.0,3.0,120.0,3.0,Miraflores,0.0,0.0,0,7,0
2704,1700.0,3.0,220.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2705,650.0,1.0,38.0,1.0,San Isidro,0.0,0.0,0,7,0
2706,1800.0,1.0,184.0,1.0,San Isidro,0.0,0.0,0,7,0
2707,667.13,3.0,100.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2708,1350.0,3.0,140.0,2.0,Barranco,0.0,0.0,0,8,0
2709,950.0,2.0,120.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2710,319.67,3.0,90.0,2.0,San Martin de Porres,0.0,0.0,0,2,0
2711,1150.0,2.0,53.0,1.0,Barranco,0.0,0.0,0,8,0
2712,555.94,3.0,86.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
2713,850.0,3.0,110.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2714,600.0,2.0,88.0,1.0,La Molina,0.0,0.0,0,7,0
2715,750.52,4.0,100.0,4.0,Jesus Maria,0.0,0.0,0,6,0
2716,650.0,2.0,50.0,1.0,Miraflores,0.0,0.0,0,7,0
2717,694.93,2.0,100.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
2718,850.0,3.0,120.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
2719,166.78,1.0,16.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
2720,920.0,3.0,120.0,4.0,Miraflores,0.0,0.0,0,7,0
2721,1400.0,4.0,206.0,3.0,San Isidro,0.0,0.0,0,7,0
2722,1000.0,3.0,120.0,3.0,Miraflores,0.0,0.0,0,7,0
